parameter,L_bin,MLT_bin,value
H_a,4,21,0.005530239228712955
H_a,4,21,0.11153686296827472
H_a,4,21,0.22719794966330253
H_a,4,21,0.3280378301845322
H_a,4,21,0.42543763788065664
H_a,4,21,0.2662061984417181
H_a,4,21,0.10316558583158297
H_a,4,21,0.03203984677361044
H_a,4,21,0.026339084248123052
H_a,4,21,0.08601168124047891
H_a,4,21,0.1196449298516646
H_a,4,21,0.06678901438747875
H_a,4,21,0.05685395446878389
H_a,4,21,0.09754032136436244
H_a,4,21,0.23522668393727927
H_a,4,21,0.3436843045264052
H_a,4,21,0.3368865350511133
H_a,4,21,0.3732324845624779
H_a,4,21,0.4494047550057934
H_a,4,21,0.43438937491005014
H_a,4,21,0.28675845637791003
H_a,4,21,0.21189985833739206
H_a,4,21,0.31169820398489173
H_a,4,21,0.47962243090048706
H_a,4,21,0.5885707620759101
H_a,4,21,0.7047468201963757
H_a,4,21,0.7843193333693023
H_a,4,21,0.7327877304513073
H_a,4,21,0.5454401195139736
H_a,4,21,0.4016409323978663
H_a,4,21,0.2864955344860787
H_a,4,21,0.1967669565122305
H_a,4,21,0.2220422243285549
H_a,4,21,0.30962786723487346
H_a,4,21,0.4499846654843083
H_a,4,21,0.5729146632439055
H_a,4,21,0.5084481612248194
H_a,4,21,0.512485817902785
H_a,4,21,0.70063630870587
H_a,4,21,0.903299500148853
H_a,4,21,1.0975491199419243
H_a,4,21,1.295829970073521
H_a,4,21,1.3574078187231522
H_a,4,21,1.3041549243603685
H_a,4,21,1.3017878028416474
H_a,4,21,1.3668215977116387
H_a,4,21,1.3987312330995887
H_a,4,21,1.4463695703660688
H_a,4,21,1.5941250619381526
H_a,4,21,1.6955331859640455
H_a,4,21,1.7120091634296606
H_a,4,21,1.721367434866131
H_a,4,21,1.7242697228000323
H_a,4,21,1.7296846125206522
H_a,4,21,1.738348607622502
H_a,4,21,1.760667422383094
H_a,4,21,1.815299553733543
H_a,4,21,1.8865353320611196
H_a,4,21,1.9575000616664868
H_a,4,21,1.9911970311662213
H_a,4,21,1.996534674923405
H_a,4,21,1.991765999096515
H_a,4,21,1.9865681121211656
H_a,4,21,1.9942987120144298
H_a,4,21,1.9999571040040012
H_a,4,21,1.9983110437287501
H_a,4,21,1.9974163845284676
H_a,4,21,1.9995216903869963
H_a,4,21,1.9999929106903926
H_a,4,21,1.999052866256047
H_a,4,21,1.994285423740855
H_a,4,21,1.9939185079083908
H_a,4,21,1.9950160634360923
H_a,4,21,1.990873947195018
H_a,4,21,1.9884039571309768
H_a,4,21,1.9985529156166975
H_a,4,21,1.9942932204657513
H_a,4,21,1.976571877460868
H_a,4,21,1.951198038399356
H_a,4,21,1.9284304769387257
H_a,4,21,1.9799180241109617
H_a,4,21,1.9019540096641419
H_a,4,21,1.0333260265474673
H_a,4,21,0.027463911635248646
H_a,4,21,0.33834532654034627
H_a,4,21,0.9831835049203114
H_a,4,21,1.511567372079198
H_a,4,21,1.6387324265968577
H_a,4,21,1.5997452923240123
H_a,4,21,1.593205011439009
H_a,4,21,1.628734063516093
H_a,4,21,1.719113809797138
H_a,4,21,1.810372972292534
H_a,4,21,1.7797841325058603
H_a,4,21,1.6603496106574387
H_a,4,21,1.61279924960666
H_a,4,21,1.6267894308213828
H_a,4,21,1.612042353068025
H_a,4,21,1.581420294431016
H_a,4,21,1.5461344020475647
H_a,4,21,1.5004600350498072
H_a,4,21,1.4410108565250421
H_a,4,21,1.3756216556997893
H_a,4,21,1.3488499533984077
H_a,4,21,1.3475621215768263
H_a,4,21,1.3202456875677062
H_a,4,21,1.2779422336444457
H_a,4,21,1.2880714328065606
H_a,4,21,1.341275420601535
H_a,4,21,1.3632062207778433
H_a,4,21,1.3609813134449982
H_a,4,21,1.3359495113156055
H_a,4,21,1.282620315672998
H_a,4,21,1.2617128249660723
H_a,4,21,1.277629243363092
H_a,4,21,1.2820831719626986
H_a,4,21,1.2893739475403159
H_a,4,21,1.3063377094445316
H_a,4,21,1.2971191909933832
H_a,4,21,1.2704069003207137
H_a,4,21,1.3089851637904772
H_a,4,21,1.3682727064740823
H_a,4,21,1.366419960927011
H_a,4,21,1.3844220197138357
H_a,4,21,1.4471322583804553
H_a,4,21,1.4941642050957973
H_a,4,21,1.5368143018693785
H_a,4,21,1.5836414507082326
H_a,4,21,1.61684280057532
H_a,4,21,1.6256474716183489
H_a,4,21,1.6098825613393373
H_a,4,21,1.5949786905729633
H_a,4,21,1.606944079423279
H_a,4,21,1.6537964563912304
H_a,4,21,1.6970319912089915
H_a,4,21,1.7135244466807475
H_a,4,21,1.7387334880173073
H_a,4,21,1.7802046825716564
H_a,4,21,1.8360626301226168
H_a,4,21,1.8976149532151392
H_a,4,21,1.9324478982310347
H_a,4,21,1.9463886654246514
H_a,4,21,1.9586308785226991
H_a,4,21,1.9705012119381922
H_a,4,21,1.9798293543984893
H_a,4,21,1.9835440775372755
H_a,4,21,1.9814488669209347
H_a,4,21,1.9797690069037315
H_a,4,21,1.9861390629802218
H_a,4,21,1.986111857387973
H_a,4,21,1.958564828166585
H_a,4,21,1.9148907654894785
H_a,4,21,1.8939367723656957
H_a,4,21,1.8648958001275806
H_a,4,21,1.8187072751247386
H_a,4,21,1.7981349003696243
H_a,4,21,1.8119520044624018
H_a,4,21,1.8350441292023114
H_a,4,21,1.8575366299604683
H_a,4,21,1.8808549299079576
H_a,4,21,1.8907843280862584
H_a,4,21,1.881139641265452
H_a,4,21,1.8783556050738488
H_a,4,21,1.8923885028829721
H_a,4,21,1.9046268871495384
H_a,4,21,1.9150274998352503
H_a,4,21,1.927156533371645
H_a,4,21,1.935988733469247
H_a,4,21,1.947000252741282
H_a,4,21,1.9445977804665664
H_a,4,21,1.924452183242317
H_a,4,21,1.8906568956676826
H_a,4,21,1.853839187802361
H_a,4,21,1.845450464421942
H_a,4,21,1.8390233588591665
H_a,4,21,1.8232638331824762
H_a,4,21,1.8885788039824771
H_a,4,21,1.985240385410349
H_a,4,21,1.9985346714246819
H_a,4,21,1.9852487695495582
H_a,4,21,1.9557148907104633
H_a,4,21,1.9179743632079425
H_a,4,21,1.9031205079474653
H_a,4,21,1.9072082105888823
H_a,4,21,1.91373226002166
H_a,4,21,1.9084143800258124
H_a,4,21,1.896882150882108
H_a,4,21,1.9001056797461977
H_a,4,21,1.9013822261256792
H_a,4,21,1.8944220919500598
H_a,4,21,1.9033264318134733
H_a,4,21,1.9035866491975024
H_a,4,21,1.8857545148750159
H_a,4,21,1.8362932161514467
H_a,4,21,1.7416580831872077
H_a,4,21,1.6994705191918995
H_a,4,21,1.6762560803703752
H_a,4,21,1.5313740434791097
H_a,4,21,1.3422929401305561
H_a,4,21,1.2189764735423456
H_a,4,21,1.1201988874034183
H_a,4,21,1.0104199583038247
H_a,4,21,0.9208132348614586
H_a,4,21,0.8645674350053301
H_a,4,21,0.8104680660677432
H_a,4,21,0.7566942412475713
H_a,4,21,0.7316735208564752
H_a,4,21,0.7042685913935989
H_a,4,21,0.6474619133233025
H_a,4,21,0.6058802252777078
H_a,4,21,0.600324242247883
H_a,4,21,0.5801458356894801
H_a,4,21,0.5259654498530506
H_a,4,21,0.46878048979712766
H_a,4,21,0.44857582130113005
H_a,4,21,0.425609723536922
H_a,4,21,0.3492183137097553
H_a,4,21,0.25820159735196374
H_a,4,21,0.1681863661934229
H_a,4,21,0.07782367957290745
H_a,4,21,0.007473305450080912
H_a,4,21,0.024937506531045678
H_a,4,21,0.07288914191874765
H_a,4,21,0.04641484585206399
H_a,4,21,0.039483225700928645
H_a,4,21,0.09401861266582737
H_a,4,21,0.15269524375769122
H_a,4,21,0.15149215335058117
H_a,4,21,0.1544495328863153
H_a,4,21,0.18669148691061574
H_a,4,21,0.21107454666772332
H_a,4,21,0.19746073677560955
H_a,4,21,0.2064880951884305
H_a,4,21,0.3253638461916734
H_a,4,21,0.491820661563417
H_a,4,21,0.4847841053666942
H_a,4,21,0.45242921586624135
H_a,4,21,0.5460964731240835
H_a,4,21,0.5674947928000013
H_a,4,21,0.48706802906445973
H_a,4,21,0.4735508543170571
H_a,4,21,0.5277156123579615
H_a,4,21,0.4784049609104016
H_a,4,21,0.346395099234427
H_a,4,21,0.2772112800990868
H_a,4,21,0.22875215106420294
H_a,4,21,0.1734732660222821
H_a,4,21,0.17881575435618835
H_a,4,21,0.26908322514658184
H_a,4,21,0.36349678068557206
H_a,4,21,0.46603636918675373
H_a,4,21,0.6667715601816088
H_a,4,21,0.8809346169257342
H_a,4,21,0.9393534282005046
H_a,4,21,0.899146058566908
H_a,4,21,0.81717863081361
H_a,4,21,0.6542352689729969
H_a,4,21,0.5452233790503367
H_a,4,21,0.5341598780469309
H_a,4,21,0.5196188146255404
H_a,4,21,0.37388509473610737
H_a,4,21,0.18817303332442234
H_a,4,21,0.13140317848725203
H_a,4,21,0.1557914893814963
H_a,4,21,0.19532107090524878
H_a,4,21,0.2433798474563978
H_a,4,21,0.2627475448844083
H_a,4,21,0.2536917710644887
H_a,4,21,0.19688591754194146
H_a,4,21,0.1079009073526516
H_a,4,21,0.03223900291312587
H_a,4,21,0.0005362268391984605
H_a,4,21,0.0026869409697835235
H_a,4,21,0.006059837276620088
H_a,4,21,0.0360715273993906
H_a,4,21,0.11632555715047517
H_a,4,21,0.18247681737782723
H_a,4,21,0.22821246365854908
H_a,4,21,0.2829481512139074
H_a,4,21,0.3442738359664889
H_a,4,21,0.39730025197724594
H_a,4,21,0.44716623468517847
H_a,4,21,0.4728791544142103
H_a,4,21,0.46463701796160556
H_a,4,21,0.45475525644028025
H_a,4,21,0.4623752071172115
H_a,4,21,0.4875367152130754
H_a,4,21,0.5114756801524357
H_a,4,21,0.5364448401079419
H_a,4,21,0.5790791650515554
H_a,4,21,0.6176247681752575
H_a,4,21,0.6429053497205935
H_a,4,21,0.6582543740408761
H_a,4,21,0.6757280281227209
H_a,4,21,0.7047425489881136
H_a,4,21,0.7229760030428571
H_a,4,21,0.7138719667018142
H_a,4,21,0.6995375172863894
H_a,4,21,0.6941698197268715
H_a,4,21,0.6909231911206735
H_a,4,21,0.6850876931558161
H_a,4,21,0.680908700998868
H_a,4,21,0.6868663522325128
H_a,4,21,0.6978371634725139
H_a,4,21,0.7021620225683365
H_a,4,21,0.7043043791709173
H_a,4,21,0.7124619047397284
H_a,4,21,0.7210857360550197
H_a,4,21,0.724577807260673
H_a,4,21,0.7256522707406653
H_a,4,21,0.7308924640795912
H_a,4,21,0.7391615798457598
H_a,4,21,0.751516061326983
H_a,4,21,0.7575551362089024
H_a,4,21,0.7497273151853726
H_a,4,21,0.7348132882076795
H_a,4,21,0.7184842011246573
H_a,4,21,0.7090971757975684
H_a,4,21,0.7095870958873672
H_a,4,21,0.7171071124691875
H_a,4,21,0.7233377264980835
H_a,4,21,0.716642930775476
H_a,4,21,0.7049270146094113
H_a,4,21,0.7063579642695859
H_a,4,21,0.7117338408841251
H_a,4,21,0.7146060778712355
H_a,4,21,0.7249459479193082
H_a,4,21,0.732129079156781
H_a,4,21,0.7249362439726147
H_a,4,21,0.7151047157865974
H_a,4,21,0.7141677043264272
H_a,4,21,0.7107247054513978
H_a,4,21,0.7047732942449333
H_a,4,21,0.7079594943393632
H_a,4,21,0.7102660246094245
H_a,4,21,0.7071163695959743
H_a,4,21,0.7091088055621642
H_a,4,21,0.7134973131819916
H_a,4,21,0.7159759981726282
H_a,4,21,0.7108147942606062
H_a,4,21,0.6992909696251847
H_a,4,21,0.6998667483305647
H_a,4,21,0.7172960623865493
H_a,4,21,0.7263929367978192
H_a,4,21,0.7215873480483652
H_a,4,21,0.7115409659467865
H_a,4,21,0.6837250834508847
H_a,4,21,0.6355987916352239
H_a,4,21,0.5952852766858634
H_a,4,21,0.5741070180673403
H_a,4,21,0.5484619375618922
H_a,4,21,0.516986589744436
H_a,4,21,0.4962018372528553
H_a,5,4,1.9076267517117105
H_a,5,4,1.8712155737305805
H_a,5,4,1.8679029732386532
H_a,5,4,1.8806379835170903
H_a,5,4,1.8293354560702224
H_a,5,4,1.7484910055766105
H_a,5,4,1.6885011926952793
H_a,5,4,1.6605199315020662
H_a,5,4,1.6312431440616888
H_a,5,4,1.6127110587708913
H_a,5,4,1.6409868831540482
H_a,5,4,1.680159109112652
H_a,5,4,1.7557260963501649
H_a,5,4,1.8558791834263166
H_a,5,4,1.8612989216344757
H_a,5,4,1.8256475316696539
H_a,5,4,1.8353853980511572
H_a,5,4,1.8374838058717928
H_a,5,4,1.8085684242670137
H_a,5,4,1.7456178675935554
H_a,5,4,1.6455485602139805
H_a,5,4,1.5902975153027348
H_a,5,4,1.6097112166053673
H_a,5,4,1.6394096012410564
H_a,5,4,1.635974231888776
H_a,5,4,1.6306140532100026
H_a,5,4,1.6228915162513864
H_a,5,4,1.6195244465967533
H_a,5,4,1.7059504478551697
H_a,5,4,1.828874325847931
H_a,5,4,1.9178450998434715
H_a,5,4,1.9535983465997488
H_a,5,4,1.8703341090989813
H_a,5,4,1.9973668123662245
H_a,5,4,0.14023486034126784
H_a,5,4,1.490574281918271
H_a,5,4,0.7595397745005077
H_a,5,4,0.004044276058022948
H_a,5,4,0.029347930454637954
H_a,5,4,0.7583050258333659
H_a,5,4,1.983890665290227
H_a,5,4,1.9573290912474173
H_a,5,4,1.8371552015577262
H_a,5,4,0.22393308344687685
H_a,5,4,0.016288293622194555
H_a,5,4,0.0023780549041518373
H_a,5,4,0.0071754374850594065
H_a,5,4,0.014346316332200614
H_a,5,4,0.01663005264741938
H_a,5,4,0.00314056006279213
H_a,5,4,0.017675766622791744
H_a,5,4,0.0009185813430012207
H_a,5,4,0.062193717290356984
H_a,5,4,0.2195029924379687
H_a,5,4,0.2351360441101371
H_a,5,4,0.09566909395786706
H_a,5,4,0.0695183961149922
H_a,5,4,0.0395588971258467
H_a,5,4,0.01791205654239435
H_a,5,4,0.0730706694261518
H_a,5,4,0.0846145269971835
H_a,5,4,0.025402719022029275
H_a,5,4,0.024978012625139673
H_a,5,4,0.10069994069162393
H_a,5,4,0.1300367677823301
H_a,5,4,0.08221514729578981
H_a,5,4,0.056229377142013315
H_a,5,4,0.024057566115594314
H_a,5,4,0.04924987768816722
H_a,5,4,0.12038346097558268
H_a,5,4,0.11707290534941642
H_a,5,4,0.10613691734226095
H_a,5,4,0.12165831548109045
H_a,5,4,0.19814442834173612
H_a,5,4,0.3198961355999713
H_a,5,4,0.45724943261016593
H_a,5,4,0.6174432655170317
H_a,5,4,0.7793984719193339
H_a,5,4,0.8180011373625006
H_a,5,4,0.6559966478958806
H_a,5,4,0.49073802410503997
H_a,5,4,0.26028717768666615
H_a,5,4,0.07560373060548209
H_a,5,4,0.016340949955195392
H_a,5,4,0.007955044178963807
H_a,5,4,0.029273683578667414
H_a,5,4,0.0705738783583524
H_a,5,4,0.07294773517196032
H_a,5,4,0.038903337337475204
H_a,5,4,0.023785899619397956
H_a,5,4,0.03116791209012735
H_a,5,4,0.029002264535490603
H_a,5,4,0.01264122572266031
H_a,5,4,0.00035847893623408713
H_a,5,4,0.02598540951246599
H_a,5,4,0.03954795413514345
H_a,5,4,0.01364490593295858
H_a,5,4,0.0004432392186082505
H_a,5,4,0.026127857531311766
H_a,5,4,0.08736913738768645
H_a,5,4,0.20976003653156422
H_a,5,4,0.40806927925163694
H_a,5,4,0.5739793010049877
H_a,5,4,0.6479518196495098
H_a,5,4,0.6636590555247817
H_a,5,4,0.6292709011363052
H_a,5,4,0.7439218935911199
H_a,5,4,1.0148603166449628
H_a,5,4,1.3606525953187214
H_a,5,4,1.685332218352482
H_a,5,4,1.8920505102587677
H_a,5,4,1.9935307626586858
H_a,5,4,1.9827371279160622
H_a,5,4,1.9362578388219576
H_a,5,4,1.9325942925261566
H_a,5,4,1.9576719344720668
H_a,5,4,1.9717036891663628
H_a,5,4,1.967458456758564
H_a,5,4,1.9452063610272319
H_a,5,4,1.9073921545786359
H_a,5,4,1.8068570097983385
H_a,5,4,1.67918515710719
H_a,5,4,1.6873335375394471
H_a,5,4,1.8082682692542327
H_a,5,4,1.883382391076124
H_a,5,4,1.9118624789816832
H_a,5,4,1.9568984068348036
H_a,5,4,1.999946567846855
H_a,5,4,1.9191565451778383
H_a,5,4,1.748268107604635
H_a,5,4,1.7315781465902085
H_a,5,4,1.8800738287374306
H_a,5,4,1.8415273083706072
H_a,5,4,1.4188643711101183
H_a,5,4,0.8598711282318106
H_a,5,4,0.7651998718849992
H_a,5,4,1.239709695884001
H_a,5,4,1.7579386187355948
H_a,5,4,1.8940625155247144
H_a,5,4,1.8483475232363349
H_a,5,4,1.7354926149473588
H_a,5,4,1.9197658409029208
H_a,5,4,1.9831017796564687
H_a,5,4,1.9168792467641156
H_a,5,4,1.9304072449342824
H_a,5,4,1.9770112793801724
H_a,5,4,1.998957791650594
H_a,5,4,1.9737695050446253
H_a,5,4,1.4271775967297646
H_a,5,4,0.8867188679612147
H_a,5,4,1.9925857015166009
H_a,5,4,1.5840748808925142
H_a,5,4,1.3803786608728368
H_a,5,4,1.2298995969420201
H_a,5,4,1.1409378725175097
H_a,5,4,1.0860893142598922
H_a,5,4,1.032431526505573
H_a,5,4,0.9574165137533018
H_a,5,4,0.8370194526004467
H_a,5,4,0.779840758173022
H_a,5,4,0.7969186568708269
H_a,5,4,0.7745735526839772
H_a,5,4,0.7228318653568128
H_a,5,4,0.6902655412410011
H_a,5,4,0.6597563808689247
H_a,5,4,0.6089938491933337
H_a,5,4,0.5541793994180099
H_a,5,4,0.48504732617579654
H_a,5,4,0.4050146903475968
H_a,5,4,0.3427479352377617
H_a,5,4,0.2984448212892174
H_a,5,4,0.29425276809823164
H_a,5,4,0.2674022272187914
H_a,5,4,0.17995601924568383
H_a,5,4,0.18308895897494626
H_a,5,4,0.30091224288866597
H_a,5,4,0.38311462832717236
H_a,5,4,0.3718826576176043
H_a,5,4,0.3077046824502975
H_a,5,4,0.2880536737090939
H_a,5,4,0.31048398000037764
H_a,5,4,0.32913677730527
H_a,5,4,0.33067932656640076
H_a,5,4,0.30866369744837163
H_a,5,4,0.309794043279101
H_a,5,4,0.34176629662577096
H_a,5,4,0.36155450881493995
H_a,5,4,0.3613596944083886
H_a,5,4,0.3694665493413795
H_a,5,4,0.4274764902533603
H_a,5,4,0.5103677635471843
H_a,5,4,0.5484759154971934
H_a,5,4,0.586011117649233
H_a,5,4,0.6440420638955169
H_a,5,4,0.6682886952057543
H_a,5,4,0.6618755318888625
H_a,5,4,0.6587314065592433
H_a,5,4,0.6622060220743778
H_a,5,4,0.6599961691901074
H_a,5,4,0.6622252677531648
H_a,5,4,0.6884367206237689
H_a,5,4,0.681437986588588
H_a,5,4,0.6066350361446786
H_a,5,4,0.5519169369113589
H_a,5,4,0.5713498370934521
H_a,5,4,0.5851636062374884
H_a,5,4,0.5413043763682063
H_a,5,4,0.5278632289747699
H_a,5,4,0.6028521454533505
H_a,5,4,0.6579787347184499
H_a,5,4,0.6517570732103259
H_a,5,4,0.6429512492787085
H_a,5,4,0.6624981313649836
H_a,5,4,0.6573369112381009
H_a,5,4,0.6160697252552437
H_a,5,4,0.598496059091207
H_a,5,4,0.6018795190922183
H_a,5,4,0.5173539559351964
H_a,5,4,0.3638162529913765
H_a,5,4,0.18644170655428763
H_a,5,4,0.01561069874412812
H_a,5,4,0.02322735661672549
H_a,5,4,0.15251555364782993
H_a,5,4,0.21444715442757367
H_a,5,4,0.20020812480114866
H_a,5,4,0.1394057520507436
H_a,5,4,0.09951743578301356
H_a,5,4,0.14936914682956723
H_a,5,4,0.273845104127656
H_a,5,4,0.3174033680586626
H_a,5,4,0.1744306346564945
H_a,5,4,8.184977275409568e-05
H_a,5,4,0.07384286530551565
H_a,5,4,0.0012773180084591834
H_a,5,4,1.94451423300822
H_a,5,4,1.8350909918333502
H_a,5,4,0.3364973993465467
H_a,5,4,0.8769714678156322
H_a,5,4,0.9208607455407053
H_a,5,4,0.7629394094705425
H_a,5,4,0.47732629436468627
H_a,5,4,0.7886369917608838
H_a,5,4,1.069249414875357
H_a,5,4,1.2671374623635103
H_a,5,4,1.3969418612805238
H_a,5,4,1.5048304449792884
H_a,5,4,1.5985587159488515
H_a,5,4,1.5013631928910862
H_a,5,4,1.4590299907836575
H_a,5,4,1.5118253236913435
H_a,5,4,1.5179210059569013
H_a,5,4,1.483605911451101
H_a,5,4,1.4845521019120416
H_a,5,4,1.5068580353986962
H_a,5,4,1.5170344813034495
H_a,5,4,1.4755456088435037
H_a,5,4,1.3773160295018887
H_a,5,4,1.311506782894733
H_a,5,4,1.3009026762001596
H_a,5,4,1.3158376501310955
H_a,5,4,1.3484473307142861
H_a,5,4,1.3820795107895976
H_a,5,4,1.434567919732393
H_a,5,4,1.598281434705407
H_a,5,4,1.9388721701879854
H_a,5,4,1.9515953798019154
H_a,5,4,1.978404136523007
H_a,5,4,1.7810109736321484
H_a,5,4,1.879206109202563
H_a,5,4,0.42266821753398903
H_a,5,4,0.9239706167136704
H_a,5,4,1.8995968383148625
H_a,5,4,0.14192014375226494
H_a,5,4,0.05117300123055075
H_a,5,4,0.08382457936322546
H_a,5,4,0.056328139306420964
H_a,5,4,0.00985701674503188
H_a,5,4,0.02279715567063683
H_a,5,4,0.24837512426494787
H_a,5,4,0.9005813380128495
H_a,5,4,1.0419351547076658
H_a,5,4,0.6934625630387861
H_a,5,4,0.5310217670952954
H_a,5,4,0.4879024575116261
H_a,5,4,0.40255121611741707
H_a,5,4,0.3065773915650718
H_a,5,4,0.22797431456240305
H_a,5,4,0.1615479493908591
H_a,5,4,0.2780538527807227
H_a,5,4,0.6837000084654661
H_a,5,4,0.5999513689358797
H_a,5,4,0.15332172278071976
H_a,5,4,0.06187336672530661
H_a,5,4,0.08846029688147146
H_a,5,4,0.09031880164077612
H_a,5,4,0.0767766235429099
H_a,5,4,0.11310444004011105
H_a,5,4,0.21424855240746082
H_a,5,4,0.40276199951211933
H_a,5,4,0.7437237589843122
H_a,5,4,1.0181638081736328
H_a,5,4,1.1623694099860578
H_a,5,4,1.4226882276591803
H_a,5,4,1.5634453545134182
H_a,5,4,1.4325841061364661
H_a,5,4,0.9676450363463241
H_a,5,4,0.3120549211113885
H_a,5,4,0.07005305643780474
H_a,5,4,0.025728710521255985
H_a,5,4,0.022717713842431108
H_a,5,4,0.22351456907305126
H_a,5,4,0.9206699945730551
H_a,5,4,1.5327937974048067
H_a,5,4,1.8896017419735696
H_a,5,4,1.8599684495365056
H_a,5,4,1.2362961137018253
H_a,5,4,0.4075460127215153
H_a,5,4,0.2811043682839975
H_a,5,4,0.9014382878162442
H_a,5,4,1.7428278511374538
H_a,5,4,1.869424286163203
H_a,5,4,1.6409535223091314
H_a,5,4,1.318484353113955
H_a,5,4,1.175874794008588
H_a,5,4,1.0740973080336191
H_a,5,4,0.9587385594848207
H_a,5,4,0.3273667059915577
H_a,5,4,0.00032729932423768555
H_a,5,4,0.0673816168857801
H_a,5,4,0.21183163122966564
H_a,5,4,0.3015240575392145
H_a,5,4,0.30459296857746615
H_a,5,4,0.29441632399076645
H_a,5,4,0.2278758852781976
H_a,5,4,0.08356171218915653
H_a,5,4,0.0011401036649529316
H_a,5,4,0.22982094859870553
H_a,5,4,0.07080387578450653
H_a,5,4,0.10693639834797201
H_a,5,4,0.30262345591754064
H_a,5,4,0.41051560679454546
H_a,5,4,0.28863612698520985
H_a,5,4,0.022980155169900197
H_a,5,4,0.7760779593234506
H_a,5,4,1.6597212695643908
H_a,5,4,1.8705795040239768
H_a,5,4,0.7879471823694417
H_a,5,4,0.15174043079571967
H_a,5,4,0.4611579567614746
H_a,5,4,0.848741063292588
H_a,5,4,1.3207135534446777
H_a,5,4,1.8312026122217244
H_a,5,4,1.8797562569427841
H_a,5,4,1.9350984810611058
H_a,5,4,1.9995389938948132
H_a,5,4,1.9867502098429626
H_a,5,4,1.944975556437139
H_a,5,4,1.9316528230519936
H_a,5,4,1.94767648197158
H_a,5,4,1.950429864098918
H_a,5,4,1.9576581399938637
H_a,5,4,1.9704045347224721
H_a,5,4,1.9801878287600474
H_a,5,4,1.9922251195014133
H_a,5,4,1.9989998848539574
H_a,5,4,1.971400532083593
H_a,5,4,1.935270202281659
H_a,5,4,1.8597084280624074
H_a,5,4,1.5647105836893977
H_a,5,4,1.0706222020675107
H_a,5,4,0.8081235530267108
H_a,5,4,0.638419028723479
H_a,5,4,0.37328819151016857
H_a,5,4,0.21571954051913897
H_a,5,4,0.2453185484860086
H_a,5,4,0.3401307092483853
H_a,5,4,0.3696431415266614
H_a,5,4,0.2969232648290542
H_a,5,4,0.1270679344962462
H_a,5,4,0.04088037886771306
H_a,5,4,0.021340149784018
H_a,5,4,0.012660568037782713
H_a,5,4,0.023049277580205967
H_a,5,4,0.062392428610343414
H_a,5,4,0.06860776759264103
H_a,5,4,0.02565245818182982
H_a,5,4,0.005072636880616078
H_a,5,4,0.003027202359188684
H_a,5,4,0.0019323411507537267
H_a,5,4,0.00010967573233522436
H_a,5,4,0.00552019695869418
H_a,5,4,0.025434290871253703
H_a,5,4,0.01341877196356567
H_a,5,4,6.958561716945318e-08
H_a,5,4,0.018558240163271175
H_a,5,4,0.24139743800624322
H_a,5,4,1.0415491529553333
H_a,5,4,1.6115271020873503
H_a,5,4,1.786017089039433
H_a,5,4,1.9143833862232866
H_a,5,4,1.9880944452374958
H_a,5,4,1.9955781688509127
H_a,5,4,1.9794743503944987
H_a,5,4,1.9401975259258648
H_a,5,4,1.8976093818550868
H_a,5,4,1.912437973903753
H_a,5,4,1.9396560189447076
H_a,5,4,1.932154285758585
H_a,5,4,1.933890522214416
H_a,5,4,1.9319235405056132
H_a,5,4,1.8943389932592314
H_a,5,4,1.8768676620001234
H_a,5,4,1.908636532120914
H_a,5,4,1.9306854786867755
H_a,5,4,1.923162489904078
H_a,5,4,1.905475036590288
H_a,5,4,1.8829867695967182
H_a,5,4,1.8636331759488964
H_a,5,4,1.8616129467334346
H_a,5,4,1.8452075355800324
H_a,5,4,1.8107716351922183
H_a,5,4,1.7671202421083465
H_a,5,4,1.6903998609860493
H_a,5,4,1.5917535380096905
H_a,5,4,1.427837254219663
H_a,5,4,1.1903577062339157
H_a,5,4,1.0056978914987285
H_a,5,4,0.8822867709463716
H_a,5,4,0.8560616360811178
H_a,5,4,0.9248539832404041
H_a,5,4,1.010731958452058
H_a,5,4,1.0839771890897452
H_a,5,4,1.1441728677361125
H_a,5,4,1.2442391717814103
H_a,5,4,1.3438411058720803
H_a,5,4,1.3618377111044146
H_a,5,4,1.362438013714424
H_a,5,4,1.4160976663093965
H_a,5,4,1.409919686837436
H_a,5,4,1.2782807434438697
H_a,5,4,1.0328283656791035
H_a,5,4,0.7616124736743561
H_a,5,4,0.6437529068125749
H_a,5,4,0.6575843437413136
H_a,5,4,0.711642170376488
H_a,5,4,0.7700245113747151
H_a,5,4,0.7993178796129924
H_a,5,4,0.7971228477734777
H_a,5,4,0.7767079360597577
H_a,5,4,0.7999619274443756
H_a,5,4,0.9461009525952544
H_a,5,4,1.3231630440578792
H_a,5,4,1.682114826487623
H_a,5,4,1.823848213666167
H_a,5,4,1.9254531925986995
H_a,5,4,1.9678874284575094
H_a,5,4,1.968652003541385
H_a,5,4,1.9755725719286088
H_a,5,4,1.9837405338351177
H_a,5,4,1.989075525645782
H_a,5,4,1.9892450572152622
H_a,5,4,1.995738751811579
H_a,5,4,1.9882481785927735
H_a,5,4,1.73130420882129
H_a,5,4,0.870750061565173
H_a,5,4,0.7723681478949624
H_a,5,4,0.9275688577874106
H_a,5,4,1.0382370417119566
H_a,5,4,1.2457362661322877
H_a,5,4,0.5583401746074211
H_a,5,4,0.06795597090017205
H_a,5,4,1.6523755251199028
H_a,5,4,1.8466320509199865
H_a,5,4,1.430261625499754
H_a,5,4,0.4497935104227941
